"c_id" "s_id" "t" "cov" "y"
211 843 2 -0.577804602509533 1
211 843 3 -0.101331096279278 1
211 844 0 -0.576556763537881 1
211 844 1 0.558030536112144 2
211 844 2 -0.322629670793029 3
211 844 3 0.0490638368793743 2
212 845 0 0.565625567226982 2
212 845 1 -0.990380754333379 2
212 845 2 0.973955540359104 3
212 845 3 -0.999836702129371 3
212 846 0 0.296139520790285 2
212 846 1 -0.774347334913376 2
212 846 2 -0.734730630965905 3
212 846 3 -1.86769936187732 2
212 847 0 -0.0805944090133826 3
212 847 1 0.109398044782467 3
212 847 2 0.877168798025283 3
212 847 3 -0.100309760378771 3
212 848 0 1.59639648917586 3
212 848 1 0.770509949469156 3
212 848 2 -0.750372336936688 3
212 848 3 -2.05633461475305 3
213 849 0 -0.684623020158082 1
213 849 1 0.506620127540982 2
213 849 2 -0.183498666998497 3
213 849 3 1.15349900220201 3
213 850 0 0.573419428935517 2
213 850 1 2.85198425758442 3
213 850 2 0.337710960816124 3
213 850 3 0.0710843680894279 3
213 851 0 0.481436341693909 1
213 851 1 -1.54147381559693 1
213 851 2 0.4788522957934 1
213 851 3 0.625368129321011 1
213 852 0 0.30352430370865 2
213 852 1 -1.21695083465307 3
213 852 2 -1.17805096011046 3
213 852 3 0.298057481902251 3
214 853 0 -0.486068997442577 3
214 853 1 -0.211081639193577 3
214 853 2 -0.332419524490689 3
214 853 3 -1.23273839870672 2
214 854 0 -2.14564436011432 3
214 854 1 -0.499578785662438 2
214 854 2 -2.02766075813387 2
214 854 3 0.744346629238808 3
214 855 0 -0.438220426844818 1
214 855 1 -1.24577355751421 3
214 855 2 -0.124892019921299 2
214 855 3 1.95837700818633 3
214 856 0 0.861580957501456 3
214 856 1 0.952188147423723 3
214 856 2 1.22387575617435 3
214 856 3 0.736475987383551 3
215 857 0 -0.217714191504951 3
215 857 1 -0.901515151712329 3
215 857 2 0.340597620637536 3
215 857 3 1.26630021779573 3
215 858 0 -0.352335943501821 2
215 858 1 -1.49791626512449 3
215 858 2 -1.51129859045605 3
215 858 3 0.411383367807812 2
215 859 0 0.421882039345127 3
215 859 1 0.721973433789185 3
215 859 2 0.797908971088436 3
215 859 3 0.84885596261531 3
215 860 0 -0.569779378229809 1
215 860 1 0.107671644526894 2
215 860 2 1.04470629634705 3
215 860 3 -0.194279969921483 3
216 861 0 0.559524392634966 2
216 861 1 -0.0846403074782682 2
216 861 2 1.80787853095137 3
216 861 3 -0.157928896313395 2
216 862 0 -0.194903693634569 1
216 862 1 0.292121487321726 2
216 862 2 -0.122502828443119 2
216 862 3 0.965480868198506 1
216 863 0 -0.885379105822014 1
216 863 1 -1.31554368294643 2
216 863 2 -0.993159277624381 1
216 863 3 0.121107454529309 3
216 864 0 1.98106717404029 1
216 864 1 0.0398131226727068 1
216 864 2 -0.699334506895048 1
216 864 3 0.721572326380021 1
217 865 0 0.417257486540568 3
217 865 1 0.174306111359162 3
217 865 2 1.02943452588607 3
217 865 3 0.805519503845974 3
217 866 0 -1.01788663406727 3
217 866 1 -0.417132455179304 3
217 866 2 -0.269703260416754 3
217 866 3 0.0926688157302035 3
217 867 0 0.422599215498294 3
217 867 1 0.65112687783374 3
217 867 2 0.258550666815182 3
217 867 3 -0.155929030310553 3
217 868 0 0.150274230752605 3
217 868 1 0.0172046269948822 3
217 868 2 -0.130378231045474 3
217 868 3 1.22258338304412 3
218 869 0 -1.69751483548345 2
218 869 1 -0.340308701657454 3
218 869 2 0.0181925357356823 3
218 869 3 0.9448434570618 3
218 870 0 0.733996600269474 2
218 870 1 0.268776703720932 3
218 870 2 0.555179233949438 3
218 870 3 -0.0329851239515511 3
218 871 0 -2.98341900002111 1
218 871 1 1.31912592107891 2
218 871 2 -0.104591963293991 3
218 871 3 1.81776934351177 3
218 872 0 -1.09739827109681 2
218 872 1 -0.704261031071067 1
218 872 2 -1.05289843342562 3
218 872 3 -0.51542363009696 3
219 873 0 -0.237836422258091 1
219 873 1 -0.829664546666108 1
219 873 2 -1.02927705378956 1
219 873 3 1.39880910406021 1
219 874 0 0.910835052650739 1
219 874 1 -2.0319505734444 1
219 874 2 0.0857551659567459 1
219 874 3 -2.33504575535858 1
219 875 0 0.130522417631239 2
219 875 1 -1.51132847566126 2
219 875 2 -0.232802010700812 3
219 875 3 0.0133331055249804 3
219 876 0 0.205826665602278 1
219 876 1 -1.04044840438977 1
219 876 2 0.339952198372809 1
219 876 3 0.951675418989337 3
220 877 0 -1.65360522128865 1
220 877 1 1.32270696989723 3
220 877 2 0.269209631945596 1
220 877 3 -0.0664571966055612 2
220 878 0 -0.884206220817989 1
220 878 1 0.790234954226348 1
220 878 2 0.0811829564738074 1
220 878 3 -0.348708391210961 2
220 879 0 0.125030627218088 1
220 879 1 -0.753790912492553 1
220 879 2 1.2390817829016 3
220 879 3 -0.164461924601591 3
220 880 0 0.572157961144494 3
220 880 1 -0.00908240102458758 2
220 880 2 -1.17608751266351 3
220 880 3 1.7030045774936 3
221 881 0 -0.886392846303269 3
221 881 1 -0.0183056007066888 3
221 881 2 1.02756343532837 3
221 881 3 -1.24834335427683 3
221 882 0 0.505853773447766 3
221 882 1 1.12388961924873 3
221 882 2 -1.06538958488538 3
221 882 3 -1.0296557314783 3
221 883 0 0.12387962009612 3
221 883 1 1.67806603866729 3
221 883 2 0.724155257420946 3
221 883 3 -0.174221427589498 3
221 884 0 0.349484392524068 1
221 884 1 -1.42666554029902 3
221 884 2 0.550377364915203 3
221 884 3 1.75863877563702 3
222 885 0 -0.153855551160004 2
222 885 1 -1.14211801741951 2
222 885 2 0.54808279656844 1
222 885 3 -1.13750803833568 1
222 886 0 0.725275622636243 1
222 886 1 0.492800432101632 1
222 886 2 -1.85586019478311 1
222 886 3 1.28731684721101 1
222 887 0 0.0347207868029762 3
222 887 1 -0.162948239382738 3
222 887 2 0.970172804815841 3
222 887 3 -0.348933870725767 3
222 888 0 -1.26547566514264 3
222 888 1 -0.213438312322931 3
222 888 2 -0.690440016671325 3
222 888 3 -0.16802028252264 3
223 889 0 -0.215574435406649 1
223 889 1 0.662520126208482 1
223 889 2 -0.322194056566215 2
223 889 3 -0.663467774190625 2
223 890 0 -0.434715660517166 1
223 890 1 1.67427386749651 2
223 890 2 -0.416024932538859 2
223 890 3 -1.02621374886406 3
223 891 0 1.66183190112682 1
223 891 1 1.98157625862858 2
223 891 2 1.42459431481363 3
223 891 3 0.587611852858551 1
223 892 0 1.62110344848564 1
223 892 1 -0.0961061774961834 1
223 892 2 1.20031948123558 1
223 892 3 1.09532456567599 1
224 893 0 1.16771876027168 3
224 893 1 1.12036311105123 3
224 893 2 0.183668753600278 3
224 893 3 -0.758269443419229 3
224 894 0 -0.262158834099958 1
224 894 1 3.55223606867115 3
224 894 2 1.10067200823315 3
224 894 3 -1.4629723119948 3
224 895 0 1.70264284773197 3
224 895 1 -0.398490532528282 1
224 895 2 0.850293215111677 3
224 895 3 0.533053014410875 3
224 896 0 0.72264994289757 3
224 896 1 -0.129442935596336 3
224 896 2 -0.18098813909365 3
224 896 3 0.402029769920861 3
225 897 0 0.415976144513752 2
225 897 1 0.0824126032293268 2
225 897 2 0.724234424077933 3
225 897 3 1.02579067074769 3
225 898 0 -1.73012855094374 1
225 898 1 0.00951825847059598 1
225 898 2 -0.871592239252977 1
225 898 3 0.801656849201552 1
225 899 0 0.0613944221493798 3
225 899 1 0.106609111174628 3
225 899 2 -0.402840587482057 3
225 899 3 2.13010724810402 3
225 900 0 1.05574361303553 1
225 900 1 -2.17876432657016 1
225 900 2 -0.116926818490662 1
225 900 3 0.323019075478518 2
226 901 0 -1.77970926939979 1
226 901 1 -1.781342662195 2
226 901 2 0.630045590706166 3
226 901 3 0.414842309791075 3
226 902 0 -1.87292826425211 3
226 902 1 -1.01172362472233 3
226 902 2 0.281026917536676 3
226 902 3 -1.31914408376051 3
226 903 0 -0.770950630789705 2
226 903 1 -1.49661083371871 2
226 903 2 0.191215782593562 3
226 903 3 -1.16519850708255 3
226 904 0 0.676023530396445 2
226 904 1 0.476626523826195 3
226 904 2 -0.264716507800327 2
226 904 3 0.0749572602666703 3
227 905 0 0.747674441381324 3
227 905 1 -0.609241246508491 3
227 905 2 -0.563119598766202 3
227 905 3 -1.33483868210191 3
227 906 0 -0.0429829740373736 3
227 906 1 -0.446546825111487 3
227 906 2 0.527752723451754 3
227 906 3 -0.0692778959299048 3
227 907 0 -0.610189339204429 1
227 907 1 0.342483505622563 1
227 907 2 1.85803151470561 1
227 907 3 0.364032052402483 1
227 908 0 -1.8008916656126 3
227 908 1 -0.784435791119439 3
227 908 2 -1.04933888909184 3
227 908 3 -0.887596348519006 3
228 909 0 -0.599741149691487 2
228 909 1 -0.708680627400475 3
228 909 2 0.260443116506636 3
228 909 3 0.9414476074534 3
228 910 0 -1.71673014567947 3
228 910 1 1.06364524355368 3
228 910 2 1.19498548662331 3
228 910 3 1.9726176888358 3
228 911 0 -0.206734163629761 3
228 911 1 -2.54729710561258 3
228 911 2 -0.0855357252122515 3
228 911 3 -2.75560067470108 3
228 912 0 -0.384247950118974 1
228 912 1 0.531418925537053 1
228 912 2 -0.57556238262715 2
228 912 3 1.91508128334886 3
229 913 0 0.115930010991457 3
229 913 1 -0.773042057914644 3
229 913 2 1.06471443578426 3
229 913 3 -0.86132772248307 3
229 914 0 0.978812722209388 3
229 914 1 0.397780455441521 2
229 914 2 -0.974332092652397 1
229 914 3 0.207491812605298 3
229 915 0 0.259054371618328 3
229 915 1 0.0121315376288318 2
229 915 2 0.192770220044343 3
229 915 3 0.965328978606094 3
229 916 0 2.64618637148912 3
229 916 1 -0.0487910498029083 1
229 916 2 1.05157495249069 3
229 916 3 0.63134342865761 3
230 917 0 0.246948486774867 2
230 917 1 0.0672464486286061 3
230 917 2 1.20014839959116 3
230 917 3 -0.824979469316245 3
230 918 0 0.194568639662516 2
230 918 1 2.91101721610872 3
230 918 2 -0.0910236597429067 3
230 918 3 -0.0574437644271493 2
230 919 0 -2.12606188049993 1
230 919 1 0.93544901286235 2
230 919 2 1.0671769933429 1
230 919 3 -1.09622630941835 1
230 920 0 0.555589206057257 3
230 920 1 0.144223839230861 3
230 920 2 0.15389627503728 3
230 920 3 -0.251544692588568 3
231 921 0 -1.33676634347466 1
231 921 1 1.07795366776912 3
231 921 2 -0.109486320825851 3
231 921 3 1.25012760831425 3
231 922 0 0.129412234758512 3
231 922 1 -1.97422113085249 3
231 922 2 -0.216477393557137 3
231 922 3 -0.336403907136619 3
231 923 0 0.0021531458163949 1
231 923 1 0.511172663142922 1
231 923 2 0.919790253023708 2
231 923 3 0.12554428909125 2
231 924 0 -1.01259674588954 2
231 924 1 -1.31853996394217 2
231 924 2 -1.53748625756527 3
231 924 3 0.373924630613169 3
232 925 0 1.50869949842156 3
232 925 1 0.474012182474731 3
232 925 2 0.636233205094998 3
232 925 3 1.8670963432485 3
232 926 0 0.425358044059414 3
232 926 1 -1.08861382644739 3
232 926 2 0.625234354018498 3
232 926 3 0.99243619724656 3
232 927 0 -1.71948812832975 3
232 927 1 -0.659204905687264 3
232 927 2 2.82991649515442 3
232 927 3 2.73997270271833 3
232 928 0 0.322890271749534 2
232 928 1 -0.507325765199862 2
232 928 2 -0.370160955807956 3
232 928 3 0.130684678330192 3
233 929 0 0.334069110088041 3
233 929 1 -0.096148507783774 2
233 929 2 -1.07061063688814 3
233 929 3 -1.25366655389414 3
233 930 0 -0.0475811265236651 1
233 930 1 0.0639328774892948 3
233 930 2 1.41962934034103 3
233 930 3 -1.4701086732358 3
233 931 0 0.0723371745859265 1
233 931 1 0.813964261649251 2
233 931 2 -0.317207816483571 2
233 931 3 -0.550897643111758 3
233 932 0 0.648441732203481 3
233 932 1 0.560993973398936 2
233 932 2 0.833478758217604 3
233 932 3 0.816633086982502 2
234 933 0 1.69663056061143 3
234 933 1 -0.405215224255846 3
234 933 2 -0.0972405647529884 3
234 933 3 0.394281118223307 3
234 934 0 0.377278332003666 2
234 934 1 1.29381791818046 3
234 934 2 1.30275206385005 3
234 934 3 1.42041888206931 3
234 935 0 0.835296140400155 3
234 935 1 0.415554853221299 3
234 935 2 0.933751569670839 3
234 935 3 0.626531213546721 3
234 936 0 -1.25421972528106 1
234 936 1 0.390894094793938 1
234 936 2 -0.388633332474643 3
234 936 3 -0.927693723860746 2
235 937 0 0.573560356416342 3
235 937 1 -0.0135304257067689 2
235 937 2 0.780882334585149 2
235 937 3 1.06891141007749 3
235 938 0 1.27514801098586 2
235 938 1 0.0997539777645186 3
235 938 2 -1.0066432795295 3
235 938 3 1.4079957118505 3
235 939 0 2.57338963131251 3
235 939 1 2.39882791565538 3
235 939 2 -0.387832057756916 3
235 939 3 0.0649526012291832 3
235 940 0 -0.207483143861123 1
235 940 1 0.10484150924234 1
235 940 2 -1.4339183874598 2
235 940 3 1.02846912891579 3
236 941 0 1.49803495319112 3
236 941 1 -1.17852311708972 3
236 941 2 1.1913851386318 3
236 941 3 0.768436854716358 3
236 942 0 -0.104789463417741 3
236 942 1 -0.0125117334522004 3
236 942 2 -0.342731993142755 3
236 942 3 1.90673096392107 3
236 943 0 -1.17043983580383 3
236 943 1 -0.044227087072525 3
236 943 2 -0.134487344495449 3
236 943 3 0.218978811490196 3
236 944 0 -0.199621866843899 3
236 944 1 0.86604046773417 3
236 944 2 -0.357238872488479 3
236 944 3 1.33021312360025 3
237 945 0 -0.300589785978879 2
237 945 1 0.389480402036124 3
237 945 2 0.271346994784809 2
237 945 3 0.225045344674576 3
237 946 0 -1.1262094232503 1
237 946 1 -1.35504440309182 1
237 946 2 -0.34873116119239 2
237 946 3 3.07434512658201 3
237 947 0 0.514354687702045 3
237 947 1 -1.63794594966658 3
237 947 2 -0.0176378340515055 3
237 947 3 0.790393534461737 3
237 948 0 -0.994766183478532 1
237 948 1 0.317134817658683 1
237 948 2 0.457392946832028 1
237 948 3 1.70843280333525 1
238 949 0 -1.34493922573758 3
238 949 1 0.094302389023688 3
238 949 2 1.74026091775271 3
238 949 3 -1.62458413077339 1
238 950 0 0.674518898128645 3
238 950 1 1.42149556466725 3
238 950 2 -0.724312689316386 3
238 950 3 -1.51703444131203 3
238 951 0 0.0378506148703018 1
238 951 1 1.42195714457365 2
238 951 2 -0.80281466798094 1
238 951 3 -1.49251222098147 2
238 952 0 1.1214549141582 3
238 952 1 -0.239524867251913 3
238 952 2 -0.0369362754359507 3
238 952 3 -1.41199333363699 3
239 953 0 -1.31856565007772 1
239 953 1 0.300980460480887 2
239 953 2 -0.468437782764069 2
239 953 3 -0.0707384249558255 3
239 954 0 0.179943472912468 2
239 954 1 0.525251409640238 3
239 954 2 -1.34560054387177 3
239 954 3 -0.509271134508103 3
239 955 0 0.00881749864715084 3
239 955 1 -1.62632921038105 1
239 955 2 1.9087120031683 3
239 955 3 -1.07808606749794 3
239 956 0 0.781302613594642 2
239 956 1 0.963696706758743 1
239 956 2 -0.365774231083609 2
239 956 3 1.7096543032783 3
240 957 0 -0.394138396372026 3
240 957 1 -0.427338135266754 3
240 957 2 0.128293531304556 3
240 957 3 -0.795821433387917 3
240 958 0 0.0404868945231484 2
240 958 1 -0.16037538766416 3
240 958 2 0.149090077322761 3
240 958 3 1.28198559024641 3
240 959 0 0.141892485813869 1
240 959 1 1.26764927997568 2
240 959 2 -0.429615248250009 2
240 959 3 -0.651280510104964 2
240 960 0 0.0995509686055263 1
240 960 1 -0.886647475737629 3
240 960 2 0.362415106315194 3
240 960 3 -2.59826452658295 3
241 961 0 -0.598259675359184 3
241 961 1 -0.150983868495071 2
241 961 2 -0.621355595393984 3
241 961 3 0.714171713196653 3
241 962 0 -0.850248454823241 1
241 962 1 -2.14920256242891 3
241 962 2 1.20978934473607 2
241 962 3 0.254680799137094 3
241 963 0 -0.797196903442176 2
241 963 1 -0.780974355155382 2
241 963 2 -0.588624565506 2
241 963 3 0.304901509234605 3
241 964 0 0.448590029815625 3
241 964 1 0.566568805423382 2
241 964 2 -1.93008372786802 2
241 964 3 -0.372310536304932 3
242 965 0 0.840919943924535 3
242 965 1 0.48929703027873 3
242 965 2 3.1071892266218 3
242 965 3 -1.34588232275602 3
242 966 0 0.695521657063717 3
242 966 1 -0.698893621217867 3
242 966 2 1.40227124897736 3
242 966 3 -0.185825852702109 3
242 967 0 -0.974389022623177 3
242 967 1 -1.0427140497163 3
242 967 2 -0.159388588198986 3
242 967 3 -0.216068171534125 3
242 968 0 0.369912517170027 2
242 968 1 0.436520837836911 2
242 968 2 0.982456838022597 3
242 968 3 -0.572166235734623 3
243 969 0 -0.293333838143741 3
243 969 1 1.12282018299036 3
243 969 2 0.43478864806485 2
243 969 3 1.1816991138908 1
243 970 0 -0.689753049311903 3
243 970 1 0.445604639770352 3
243 970 2 0.92502814479433 3
243 970 3 -0.91413772504402 3
243 971 0 -1.53821862045645 3
243 971 1 -0.0896963727152731 3
243 971 2 -0.368215449970369 3
243 971 3 0.373362834290476 3
243 972 0 -2.01106530644236 3
243 972 1 -0.423031243137878 3
243 972 2 -0.364544726473681 3
243 972 3 0.273938358403428 3
244 973 0 1.09632911496331 3
244 973 1 1.55569335903781 3
244 973 2 0.486795472037893 3
244 973 3 0.216066019819736 3
244 974 0 -2.66796843216445 1
244 974 1 1.51909817554744 3
244 974 2 1.29555750903561 3
244 974 3 0.245685693906578 3
244 975 0 -0.785068824706652 1
244 975 1 -1.01247695948574 1
244 975 2 0.753584572913595 1
244 975 3 -0.481863335870994 2
244 976 0 0.455805834760396 1
244 976 1 0.137348363483876 3
244 976 2 -0.508025573140923 2
244 976 3 -1.47127692616358 3
245 977 0 0.0262238985229065 1
245 977 1 -1.951680169341 3
245 977 2 -1.04134467202723 1
245 977 3 1.39175223385352 3
245 978 0 0.688259841442909 1
245 978 1 1.21133086108088 1
245 978 2 -0.280434960849318 1
245 978 3 -0.0224430112043563 1
245 979 0 -0.347448680470173 1
245 979 1 -0.89589939767231 1
245 979 2 -1.16114138040803 1
245 979 3 0.148100966564796 1
245 980 0 1.73186626356631 1
245 980 1 0.461229281935993 1
245 980 2 -0.835821751902403 1
245 980 3 1.24160984194321 1
246 981 0 -0.560856555374748 1
246 981 1 1.12796676663234 1
246 981 2 0.967493661869035 3
246 981 3 0.131016873468146 1
246 982 0 -2.29420473050791 2
246 982 1 -0.601198938687022 3
246 982 2 0.960410188968096 3
246 982 3 -0.597103810243525 3
246 983 0 -0.546493718794683 3
246 983 1 1.14086213197163 3
246 983 2 0.230381005400362 3
246 983 3 0.0818190128235173 3
246 984 0 -1.14143179690107 3
246 984 1 -1.99130436784413 3
246 984 2 1.07852952201119 3
246 984 3 1.68097388394153 3
247 985 0 0.60537319796291 1
247 985 1 -0.628249397421457 3
247 985 2 1.17199236718015 3
247 985 3 -1.7341537034946 2
247 986 0 -0.971801858930132 1
247 986 1 -0.0164299958389211 1
247 986 2 0.659204788245929 3
247 986 3 -1.11997340241447 2
247 987 0 1.39610085740666 1
247 987 1 -0.446598566634207 1
247 987 2 0.426810813995944 1
247 987 3 0.257732963293204 1
247 988 0 1.89630525081459 2
247 988 1 0.644827753741634 1
247 988 2 -1.98633060337516 2
247 988 3 -1.05396656901382 3
248 989 0 -1.83693978992025 2
248 989 1 0.544971807264183 3
248 989 2 0.553901402508422 2
248 989 3 -1.44149064064942 3
248 990 0 1.56959009817795 3
248 990 1 -0.705872609573318 3
248 990 2 0.424665182657206 3
248 990 3 1.40749450093102 3
248 991 0 0.725424782527726 3
248 991 1 -1.03304321908202 3
248 991 2 0.508883438857844 3
248 991 3 0.530331511409153 3
248 992 0 -0.432191587302648 3
248 992 1 0.304386447885846 2
248 992 2 0.514161529943271 3
248 992 3 -1.53038643501809 3
249 993 0 1.37551588112047 2
249 993 1 -0.246273211499633 1
249 993 2 0.634829484116575 1
249 993 3 -1.57856291697777 1
249 994 0 -0.218426665406577 2
249 994 1 -0.391482018958362 2
249 994 2 -0.709388017085714 3
249 994 3 -0.934250337270795 3
249 995 0 -1.16963690044552 2
249 995 1 -0.525643356107406 2
249 995 2 0.402306740149238 2
249 995 3 -0.30159055049012 3
249 996 0 1.98303209827949 3
249 996 1 1.38536632789337 3
249 996 2 -0.487242452527236 2
249 996 3 -0.607501344538578 3
250 997 0 -0.73474024586152 2
250 997 1 1.19167238011627 3
250 997 2 -0.415486782018037 3
250 997 3 -0.319567463749544 3
250 998 0 2.02332831846455 2
250 998 1 -1.02660995720857 3
250 998 2 -0.0486894898581948 3
250 998 3 0.180736712437808 3
250 999 0 -1.90166766710551 2
250 999 1 1.13203191437611 3
250 999 2 0.290065039626457 3
250 999 3 0.552347660870516 3
250 1000 0 0.824470426447979 1
250 1000 1 -0.801163204920502 3
250 1000 2 -0.523890717420649 3
250 1000 3 0.604604477278349 3
